;;nutrition;;;;;;;vitamins & minerals;;;;;;;;;;;;;;;;;;;
NDB_No;Descrip;Energy_kcal;Protein_g;Saturated_fats_g;Fat_g;Carb_g;Fiber_g;Sugar_g;Calcium_mg;Iron_mg;Magnesium_mg;Phosphorus_mg;Potassium_mg;Sodium_mg;Zinc_mg;Copper_mcg;Manganese_mg;Selenium_mcg;VitC_mg;Thiamin_mg;Riboflavin_mg;Niacin_mg;VitB6_mg;Folate_mcg;VitB12_mcg;VitA_mcg;VitE_mg;VitD2_mcg
23619;"beef rnd bttm rnd rst ln 18"" fat choic ckd rstd";179,0000;27,5600;2,3340;6,7700;0,0000;0,0000;0,0000;6,0000;2,4300;19,0000;174,0000;225,0000;36,0000;4,8200;0,0650;0,0090;31,4000;0,0000;0,0570;0,1720;5,2940;0,3850;9,0000;1,6300;0,0000;0.37;0,0000
21514;kashi pizza tikka masala single serve frz unprep;191,0000;10,2000;2,1000;5,9000;29,5000;6,0000;4,0000;97,0000;1,4000;0,0000;77,0000;236,0000;247,0000;0,5000;0,0000;0,0000;0,0000;0,0000;0,2000;0,1000;2,5000;0,0400;25,0000;0,2000;0,0000;0,0000;0,0000
15245;oyster eastern farmed raw;59,0000;5,2200;0,4430;1,5500;5,5300;0,0000;0,0000;44,0000;5,7800;33,0000;93,0000;124,0000;178,0000;37,9200;0,7380;0,3940;63,7000;4,7000;0,1050;0,0650;1,2670;0,0600;18,0000;16,2000;8,0000;0,0000;0,0000
11313;peas grn frz ckd bld drnd wosalt;78,0000;5,1500;0,0490;0,2700;14,2600;4,5000;4,4000;24,0000;1,5200;22,0000;77,0000;110,0000;72,0000;0,6700;0,1050;0,2790;1,0000;9,9000;0,2830;0,1000;1,4800;0,1130;59,0000;0,0000;105,0000;0.03;0,0000
17280;"lamb aus imp frsh comp of rtl cuts lnfat 18""fat raw";229,0000;17,8400;8,1890;16,9700;0,0000;0,0000;0,0000;13,0000;1,4300;20,0000;168,0000;284,0000;74,0000;3,6700;0,1450;0,0110;7,5000;0,0000;0,1330;0,2610;4,9340;0,3390;0,0000;2,4700;0,0000;0,0000;0,0000
36049;on the border chs enchilada;271,0000;11,6700;7,5200;17,7400;16,2000;1,8000;2,8900;293,0000;0,7100;30,0000;288,0000;176,0000;561,0000;1,8800;0,0680;0,1290;16,0000;0,0000;0,0650;0,2200;0,7800;0,1250;0,0000;0,7200;10,0000;0.89;0,0000
8277;cereals rte general mills nature valley lofat fruit granola;381,0000;7,9000;0,8900;4,6900;79,4000;5,0000;31,8900;36,0000;2,0000;44,0000;146,0000;253,0000;497,0000;1,1000;0,1990;0,0000;13,0000;0,8000;0,1000;0,1000;0,6900;0,1110;10,0000;0,0000;0,0000;1.02;0,0000
12099;chestnuts european dried unpeeled;374,0000;6,3900;0,8370;4,4500;77,3100;11,7000;0,0000;67,0000;2,3800;74,0000;175,0000;986,0000;37,0000;0,3500;0,6500;1,3000;1,8000;15,0000;0,2950;0,3600;0,8500;0,6630;109,0000;0,0000;0,0000;0,0000;0,0000
R007;squid  white  small ;84,3670;17,4100;0,3040;1,1500;0,0000;0,0000;0,0000;36,4600;0,3900;38.53;151,0000;134,0000;154,0000;1,6400;1,1000;0,0200;70,0200;0,0000;0,0100;0,0300;0,7100;118,0000;1833,0000;0,0000;0,0000;0.66;0,0000
20522;cornmeal degermed unenr white;370,0000;7,1100;0,2200;1,7500;79,4500;3,9000;1,6100;3,0000;1,1000;32,0000;99,0000;142,0000;7,0000;0,6600;0,0760;0,1740;10,5000;0,0000;0,1400;0,0500;1,0000;0,1820;30,0000;0,0000;0,0000;0.12;0,0000
43214;butter replcmnt wofat pdr;373,0000;2,0000;0,5890;1,0000;89,0000;0,0000;5,3000;23,0000;2,0000;0,0000;8,0000;2,0000;1200,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
6008;soup bf broth or bouillon cnd rts;7,0000;1,1400;0,1100;0,2200;0,0400;0,0000;0,0000;6,0000;0,1700;2,0000;13,0000;54,0000;372,0000;0,0000;0,0000;0,0100;0,7000;0,0000;0,0020;0,0210;0,7800;0,0100;2,0000;0,0700;0,0000;0,0000;0,0000
21445;popeyes fried chck mild thigh meat only skn  brding removed;188,0000;24,3100;2,9380;9,6600;0,8500;0,0000;0,0000;34,0000;1,0300;24,0000;187,0000;294,0000;601,0000;2,0100;0,0980;0,0370;34,2000;0,0000;0,1110;0,4070;6,0200;0,3640;0,0000;0,5900;13,0000;0.28;0,0000
15154;spiny lobster mxd sp raw;112,0000;20,6000;0,2370;1,5100;2,4300;0,0000;0,0000;49,0000;1,2200;40,0000;238,0000;180,0000;177,0000;5,6700;0,3810;0,0150;46,2000;2,0000;0,0070;0,0460;4,2450;0,1500;1,0000;3,5000;5,0000;0,0000;0,0000
28006;kellogg's cinnabon pancakes original;258,0000;5,0000;1,6000;7,7000;43,1000;1,1000;14,9000;76,0000;4,3000;0,0000;190,0000;50,0000;456,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,2900;0,3200;3,8000;0,4000;0,0000;1,1000;286,0000;0,0000;0,0000
28317;bread wheat sprouted tstd;205,0000;14,3000;0,0000;0,0000;36,8200;5,7000;2,8600;0,0000;2,0600;71,0000;192,0000;215,0000;515,0000;1,3600;0,2260;0,0000;32,6000;0,0000;0,2030;0,0860;2,5320;0,2100;0,0000;0,0000;0,0000;0.36;0,0000
28219;murray southern kitchen iced oatmeal cookies;467,0000;6,5000;5,8000;18,3000;69,5000;4,1000;35,6000;0,0000;1,9000;5,0000;26,0000;112,0000;297,0000;0,2000;0,0000;0,0000;0,0000;0,0000;0,2600;0,1500;1,6000;0,0100;0,0000;0,0000;0,0000;0,0000;0,0000
2052;vanilla extract imitn no alcohol;56,0000;0,0300;0,0000;0,0000;14,4000;0,0000;14,4000;3,0000;0,0500;1,0000;0,0000;0,0000;3,0000;0,0100;0,0030;0,0010;0,0000;0,0000;0,0030;0,0290;0,1290;0,0080;0,0000;0,0000;0,0000;0,0000;0,0000
4520;fat mutton tallow;902,0000;0,0000;47,3000;100,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,2000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2.8;0,7000
17295;"lamb aus imp frsh leg shank half lnfat 18""fat ckd rstd";231,0000;25,2500;6,3410;13,6900;0,0000;0,0000;0,0000;10,0000;2,0100;23,0000;203,0000;313,0000;67,0000;4,4900;0,1380;0,0130;10,6000;0,0000;0,1270;0,3900;5,4180;0,4290;0,0000;3,0400;0,0000;0,0000;0,0000
18616;mission foods mission flr tortillas soft taco 8 inch;287,0000;8,7000;0,6950;6,0000;49,6000;0,0000;0,0000;191,0000;1,9900;0,0000;0,0000;0,0000;898,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
14357;beverages tea inst decaffeinated lemon swtnd;401,0000;0,1200;0,0910;0,7300;98,5500;0,0000;95,2900;2,0000;0,2100;3,0000;2,0000;169,0000;5,0000;0,0300;0,0100;2,9650;0,6000;0,0000;0,0110;0,0000;0,1250;0,0150;1,0000;0,0000;0,0000;0,0000;0,0000
15004;bass striped raw;97,0000;17,7300;0,5070;2,3300;0,0000;0,0000;0,0000;15,0000;0,8400;40,0000;198,0000;256,0000;69,0000;0,4000;0,0310;0,0150;36,5000;0,0000;0,1000;0,0300;2,1000;0,3000;9,0000;3,8200;27,0000;0,0000;0,0000
4670;usda cmdty fd oil veg lo saturated fat;884,0000;0,0000;7,4290;100,0000;0,0000;0,0000;0,0000;0,0000;0,0200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;9.21;0,0000
13840;"beef rib lrg end (ribs 6-9) lnfat 18""fat all grds ckd rstd";355,0000;23,0100;11,5000;28,5100;0,0000;0,0000;0,0000;10,0000;2,3500;20,0000;173,0000;293,0000;64,0000;5,8400;0,0890;0,0140;21,6000;0,0000;0,0700;0,1900;3,6700;0,2300;7,0000;2,3400;0,0000;0.23;0,5000
6067;soup chunky veg cnd rts;39,0000;1,1400;0,0450;0,3600;7,9000;1,1000;1,5600;18,0000;0,5100;10,0000;29,0000;180,0000;267,0000;0,2300;0,0400;0,0870;2,9000;0,7000;0,0290;0,0430;0,5420;0,0650;7,0000;0,0000;52,0000;0.17;0,0000
17338;game meat elk ground raw;172,0000;21,7600;3,4690;8,8200;0,0000;0,0000;0,0000;12,0000;2,7500;22,0000;195,0000;322,0000;79,0000;5,4000;0,1500;0,0230;8,0000;0,0000;0,1250;0,2600;4,8900;0,3360;7,0000;2,1300;0,0000;0.28;0,0000
19393;frozen yogurts choc soft-serve;160,0000;4,0000;3,6300;6,0000;24,9000;2,2000;0,0000;147,0000;1,2500;27,0000;139,0000;261,0000;98,0000;0,4900;0,1310;0,1210;2,4000;0,3000;0,0360;0,2110;0,3050;0,0740;11,0000;0,2900;44,0000;0,0000;0,0000
12032;sesame flr part defatted;382,0000;40,3200;1,6340;11,8900;35,1400;0,0000;0,0000;150,0000;14,3000;362,0000;810,0000;425,0000;41,0000;10,7000;1,4320;1,4030;0,0000;0,0000;2,5300;0,2700;12,6000;0,1520;29,0000;0,0000;3,0000;0,0000;0,0000
10196;pork frsh loin cntr rib (chops) bnless lnfat ckd brld;260,0000;27,6300;5,7900;15,7600;0,0000;0,0000;0,0000;28,0000;0,7700;26,0000;237,0000;401,0000;62,0000;2,2600;0,0680;0,0180;44,0000;0,3000;0,8340;0,3000;4,9450;0,3710;8,0000;0,6700;2,0000;0,0000;0,0000
14026;bev  coca-cola comy nos 0 eney drk sug-fre  guana   b6  b12;4,0000;0,0000;0,0000;0,0000;1,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;85,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,8330;0,0000;2,5000;0,0000;0,0000;0,0000
4614;margarine-like veg oil sprd 60 fat sticktubbottle w salt;526,0000;0,6000;10,0420;59,1700;0,0000;0,0000;0,0000;21,0000;0,0000;2,0000;16,0000;30,0000;700,0000;0,0000;0,0000;0,0000;0,0000;0,1000;0,0070;0,0260;0,0160;0,0060;1,0000;0,0700;819,0000;5,0000;0,0000
13345;beef cured brkfst strips ckd;449,0000;31,3000;14,3500;34,4000;1,4000;0,0000;0,0000;9,0000;3,1400;27,0000;236,0000;412,0000;2253,0000;6,3700;0,1160;0,0170;26,8000;0,0000;0,0900;0,2600;6,4700;0,3100;8,0000;3,4500;0,0000;0.29;0,2000
18375;leavening agents yeast baker's active dry;325,0000;40,4400;1,0010;7,6100;41,2200;26,9000;0,0000;30,0000;2,1700;54,0000;637,0000;955,0000;51,0000;7,9400;0,4360;0,3120;7,9000;0,3000;10,9900;4,0000;40,2000;1,5000;2340,0000;0,0700;0,0000;0,0000;0,0000
11701;arrowhead ckd bld drnd wsalt;78,0000;4,4900;0,0000;0,1000;16,1400;0,0000;0,0000;7,0000;1,2100;49,0000;197,0000;881,0000;254,0000;0,2200;0,1350;0,2850;0,6000;0,3000;0,1440;0,0600;1,1600;0,2060;9,0000;0,0000;0,0000;0,0000;0,0000
11297;parsley frsh;36,0000;2,9700;0,1320;0,7900;6,3300;3,3000;0,8500;138,0000;6,2000;50,0000;58,0000;554,0000;56,0000;1,0700;0,1490;0,1600;0,1000;133,0000;0,0860;0,0980;1,3130;0,0900;152,0000;0,0000;421,0000;0.75;0,0000
P074;shark  spotted ;91,7760;20,9500;0,2530;0,7500;0,0000;0,0000;0,0000;8,1000;0,5400;19.05;179,0000;318,0000;131,0000;0,5500;0,0300;0,0200;62,3200;0,0000;0,0500;0,0500;1,0200;76,5600;1323,0000;0,0000;0,0000;0.36;0,0000
18161;cookies choc chip dry mix;497,0000;4,6000;8,3160;25,2000;66,1000;0,0000;0,0000;43,0000;2,0700;36,0000;80,0000;208,0000;290,0000;0,6000;0,3000;0,3630;2,4000;0,0000;0,1950;0,2050;1,9900;0,0170;6,0000;0,0000;0,0000;0,0000;0,0000
23112;"beef shldr pot rst or steak bnless ln  fat 0"" fat sel raw";127,0000;21,7200;1,8970;4,4400;0,0000;0,0000;0,0000;12,0000;2,5600;26,0000;233,0000;383,0000;70,0000;6,8800;0,0760;0,0130;23,9000;0,0000;0,0900;0,2120;4,6190;0,5950;3,0000;2,8300;3,0000;0.16;0,0000
15185;tuna white cnd in oil wosalt drnd sol;186,0000;26,5300;1,6500;8,0800;0,0000;0,0000;0,0000;4,0000;0,6500;34,0000;267,0000;333,0000;50,0000;0,4700;0,1300;0,0160;60,1000;0,0000;0,0170;0,0790;11,6980;0,4300;5,0000;2,2000;0,0000;0,0000;0,0000
3076;babyfood dinner veg noodleschick jr;64,0000;1,7000;0,0000;2,2000;9,1000;1,1000;0,0000;26,0000;0,4900;11,0000;33,0000;59,0000;26,0000;0,3200;0,0580;0,0000;3,2000;0,8000;0,0420;0,0370;0,6750;0,0230;3,0000;0,0900;53,0000;0,0000;0,0000
28188;kellogg's spl k cracker chips sour crm  onion;365,0000;7,1000;2,2000;8,0000;74,3000;9,8000;3,5000;69,0000;1,7000;67,0000;202,0000;783,0000;764,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,5800;0,1800;4,1000;0,3800;0,0000;0,0000;0,0000;1.35;0,0000
11092;broccoli frz chopd unprep;26,0000;2,8100;0,0440;0,2900;4,7800;3,0000;1,3500;56,0000;0,8100;18,0000;50,0000;212,0000;24,0000;0,4800;0,0380;0,2940;2,8000;56,4000;0,0530;0,0960;0,4700;0,1300;67,0000;0,0000;52,0000;1.22;0,0000
28149;keebler town house flatbread crisps sea salt  olive oil cra;443,0000;8,0000;2,1000;14,0000;72,8000;3,6000;5,2000;0,0000;0,0000;16,0000;53,0000;73,0000;942,0000;0,3000;0,0000;0,0000;0,0000;0,0000;0,4400;0,2500;3,3000;0,0500;0,0000;0,0000;0,0000;0,0000;0,0000
18101;cake choc prep from recipe wofrstng;371,0000;5,3000;5,4300;15,1000;53,4000;;0,0000;60,0000;1,6100;32,0000;106,0000;140,0000;315,0000;0,6900;0,2070;0,2800;11,9000;0,2000;0,1410;0,2130;1,1370;0,0410;10,0000;0,1600;0,0000;0,0000;0,0000
5702;turkey from whl lt meat meat  skn w added soln raw;147,0000;20,0200;1,3500;7,4200;0,1400;0,0000;0,0600;14,0000;0,5400;22,0000;214,0000;220,0000;195,0000;1,2200;0,0510;0,0070;20,6000;0,0000;0,0300;0,1370;8,8320;0,6750;6,0000;0,6700;19,0000;0.07;0,3000
8647;cereals rte kashi indigo morning;364,0000;7,7000;0,6000;3,4000;82,8000;7,1000;22,2000;0,0000;2,6000;106,0000;256,0000;289,0000;472,0000;1,8000;0,0000;0,0000;0,0000;4,0000;0,3200;0,1700;3,0000;0,5200;23,0000;0,0000;0,0000;0.67;0,0000
15094;shad american raw;197,0000;16,9300;3,1260;13,7700;0,0000;0,0000;0,0000;47,0000;0,9700;30,0000;272,0000;384,0000;51,0000;0,3700;0,0640;0,0420;36,5000;0,0000;0,1500;0,2400;8,4000;0,4000;15,0000;0,1500;32,0000;1.22;4,8000
16016;beans black turtle mature seeds raw;339,0000;21,2500;0,2320;0,9000;63,2500;15,5000;2,1200;160,0000;8,7000;160,0000;440,0000;1500,0000;9,0000;2,2000;1,0000;1,0000;3,2000;0,0000;0,9000;0,1930;1,9550;0,2860;444,0000;0,0000;0,0000;0.21;0,0000
B023;ricebean;302,3350;19,9700;0,1720;0,7400;51,2600;13,3700;1,3300;200,0000;4,7600;201,0000;270,0000;1196,0000;10,6200;2,2900;0,7500;1,6800;0,0000;1,1100;0,4600;0,1400;2,3200;0,1300;122,0000;0,0000;0,0000;1.06;0,0083
14109;alcoholic bev wine table red carignane;74,0000;0,0700;0,0000;0,0000;2,4000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15104;sturgeon mxd sp raw;105,0000;16,1400;0,9150;4,0400;0,0000;0,0000;0,0000;13,0000;0,7000;35,0000;211,0000;284,0000;54,0000;0,4200;0,0410;0,0250;12,6000;0,0000;0,0700;0,0700;8,3000;0,2000;15,0000;2,2000;210,0000;0.5;10,3000
10150;pork cured ham whl lnfat unhtd;246,0000;18,4900;6,6200;18,5200;0,0600;0,0000;0,0000;7,0000;0,7100;15,0000;201,0000;310,0000;1284,0000;1,7600;0,0710;0,0280;15,3000;34,9000;0,7770;0,1890;4,4630;0,4100;1,0000;0,7400;0,0000;0.27;0,0000
20125;pasta whole-wheat ckd;149,0000;5,9900;0,2430;1,7100;30,0700;3,9000;0,7500;13,0000;1,7200;54,0000;127,0000;96,0000;4,0000;1,3400;0,2250;1,3210;36,3000;0,0000;0,1560;0,0990;3,1260;0,0930;21,0000;0,0000;0,0000;0.23;0,0000
16281;house foods premium firm tofu;85,0000;10,9200;0,7100;4,1900;0,9700;0,9000;0,4000;149,0000;1,6900;0,0000;0,0000;0,0000;33,0000;0,0000;0,0000;0,0000;0,0000;1,1000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
23626;"beef rib sml end (ribs 10-12) ln 18""fat choic ckd brld";202,0000;28,2900;3,4450;9,0500;0,0000;0,0000;0,0000;16,0000;1,9200;24,0000;219,0000;352,0000;58,0000;5,3100;0,0890;0,0110;32,5000;0,0000;0,0750;0,1450;8,3470;0,5890;9,0000;1,7700;0,0000;0.42;0,1000
8013;cereals rte general mills cheerios;376,0000;12,0900;1,5000;6,7300;73,2300;9,4000;4,3600;401,0000;33,1700;114,0000;481,0000;641,0000;497,0000;16,7300;0,3850;3,5470;24,9000;21,6000;1,3270;0,1000;20,9670;2,3900;19,0000;6,7700;990,0000;0.65;3,4000
10149;pork cured ham steak bnless ex ln unhtd;122,0000;19,5600;1,4400;4,2500;0,0000;0,0000;0,0000;4,0000;1,0000;19,0000;260,0000;325,0000;1269,0000;2,0200;0,0800;0,0370;15,5000;32,3000;0,8000;0,2000;5,0800;0,3700;4,0000;0,7900;0,0000;0,0000;0,0000
19156;candies mars snackfood us starburst fruit chews orig fruit;408,0000;0,4100;7,7780;8,2100;82,5700;0,0000;58,1200;0,0000;0,0100;1,0000;5,0000;2,0000;2,0000;0,0000;0,0120;0,0150;0,8000;58,7000;0,0010;0,0020;0,0050;0,0000;1,0000;0,0000;0,0000;0.33;0,0000
8130;cereals quaker inst oatmeal maple  brown sugar dry;368,0000;9,2000;0,7930;4,6300;76,9100;7,2000;30,0200;226,0000;8,2200;88,0000;297,0000;424,0000;506,0000;1,7000;0,2350;2,2470;15,8000;0,0000;0,5230;0,9070;10,6670;1,2000;14,0000;0,0000;520,0000;0.44;0,0000
21105;fast foods fish sndwch wtartar sau;257,0000;10,2900;1,9490;12,4500;26,6900;1,0000;3,5300;37,0000;1,5000;25,0000;116,0000;206,0000;602,0000;0,4900;0,0750;0,2640;18,0000;1,8000;0,2100;0,1400;2,1500;0,0700;15,0000;0,6800;6,0000;0.55;0,2000
17419;lamb nz imp rack - fully frenched ln  fat ckd fast rstd;195,0000;23,5600;4,4100;11,2000;0,0100;0,0000;0,0000;11,0000;1,7400;23,0000;195,0000;323,0000;67,0000;2,5200;0,1220;0,0090;4,3000;0,0000;0,0600;0,2040;6,0370;0,2800;0,0000;1,2800;5,0000;0.33;0,1000
28357;glutino gluten free cookies vanilla creme;487,0000;2,1900;8,0940;18,7900;77,3400;0,0000;49,4300;11,0000;0,2300;9,0000;32,0000;67,0000;189,0000;0,1800;0,0280;0,2470;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
18120;cake pound commly prep butter (includes frsh  frozen);353,0000;5,0000;4,8110;13,9600;53,6400;0,6000;33,3600;47,0000;1,4800;8,0000;140,0000;149,0000;377,0000;0,4300;0,0420;0,1100;5,0000;0,0000;0,1730;0,2490;1,6150;0,0360;28,0000;0,3600;70,0000;0.65;0,8000
21306;fast foods griddle cake sndwch sausage;318,0000;8,4100;5,3630;17,7600;31,2500;1,0000;11,2300;63,0000;1,4200;14,0000;316,0000;145,0000;737,0000;0,7600;0,0790;0,1980;15,2000;0,0000;0,2090;0,1560;3,0820;0,1080;37,0000;0,2700;0,0000;0,0000;0,2000
17031;"lamb dom rib lnfat 14""fat choic ckd rstd";359,0000;21,1200;12,7700;29,8200;0,0000;0,0000;0,0000;22,0000;1,6000;20,0000;166,0000;271,0000;73,0000;3,4900;0,1150;0,0190;21,8000;0,0000;0,0900;0,2100;6,7500;0,1100;15,0000;2,2300;0,0000;0.1;0,0000
6164;sauce salsa rts;29,0000;1,5200;0,0210;0,1700;6,6400;1,9000;4,0100;30,0000;0,4200;15,0000;33,0000;275,0000;711,0000;0,1800;0,0660;0,1120;0,9000;1,9000;0,0330;0,0320;1,0910;0,1720;4,0000;0,0000;23,0000;1.28;0,0000
25013;snacks fritolay sunchips multigrain snack original flavor;491,0000;7,9500;2,1660;21,1100;67,2600;8,8000;7,2000;20,0000;1,7400;76,0000;222,0000;232,0000;423,0000;1,6500;0,2270;1,3100;12,2000;0,0000;0,1400;0,0200;2,1000;0,2000;17,0000;0,0000;3,0000;7.04;0,0000
36046;restaurant italian spaghetti w pomodoro sau (no meat);104,0000;3,9000;0,3660;1,8900;17,7700;1,7000;1,8200;15,0000;0,9000;16,0000;44,0000;140,0000;191,0000;0,3500;0,0740;0,2150;10,1000;1,1000;0,0720;0,1230;1,1620;0,0840;0,0000;0,0000;10,0000;0.81;0,0000
15146;crayfish mxd sp wild ckd moist heat;82,0000;16,7700;0,1810;1,2000;0,0000;0,0000;0,0000;60,0000;0,8300;33,0000;270,0000;296,0000;94,0000;1,7600;0,6850;0,5220;36,7000;0,9000;0,0500;0,0850;2,2800;0,0760;44,0000;2,1500;15,0000;1.5;0,0000
6621;smart soup greek minestrone;40,0000;1,7000;0,0000;0,5300;8,4000;2,7000;2,7000;21,0000;1,0000;0,0000;0,0000;0,0000;138,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
21398;"fast foods cheeseburger; single lrg patty; w condmnt";269,0000;15,2100;7,0330;14,4000;19,7200;1,2000;3,6000;179,0000;1,0200;26,0000;183,0000;223,0000;591,0000;2,8300;0,0750;0,1630;24,7000;0,3000;0,1190;0,2600;4,0500;0,0930;4,0000;1,7500;51,0000;0.2;0,1000
14284;beverages cranberry juc cocktail;52,0000;0,0000;0,0000;34,0000;12,2500;0,0000;11,4100;3,0000;0,0400;1,0000;1,0000;19,0000;2,0000;0,0200;;0,0600;0,0000;33,5000;0,0000;0,0000;0,0250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
11617;dock ckd bld drnd wosalt;20,0000;1,8300;0,0000;0,6400;2,9300;2,6000;0,0000;38,0000;2,0800;89,0000;52,0000;321,0000;3,0000;0,1700;0,1140;0,3030;0,9000;26,3000;0,0340;0,0860;0,4110;0,1000;8,0000;0,0000;174,0000;0,0000;0,0000
11724;beans snap yel ckd bld drnd wosalt;35,0000;1,8900;0,0640;0,2800;7,8800;3,3000;3,6300;46,0000;1,2800;25,0000;39,0000;299,0000;3,0000;0,3600;0,1030;0,2940;0,4000;9,7000;0,0740;0,0970;0,6140;0,0560;33,0000;0,0000;4,0000;0.46;0,0000
10925;pork cured ham w nat juics slce bne-in ln  fat htd pan-brl;180,0000;26,1800;2,4270;8,2800;0,1700;0,0000;0,0200;12,0000;1,1500;22,0000;280,0000;344,0000;821,0000;2,8700;0,1150;0,0220;48,2000;0,0000;0,3060;0,2470;8,5200;0,3760;1,0000;0,5800;13,0000;0.24;0,0000
28352;cookies vanilla sndwch w creme filling red fat;423,0000;4,1700;3,1750;10,4200;78,1600;2,1000;37,5000;42,0000;2,2500;12,0000;60,0000;104,0000;354,0000;0,3700;0,0770;0,0000;17,6000;0,0000;0,4020;0,2700;3,0060;0,0250;15,0000;0,0100;0,0000;1.31;0,0000
23220;beef ground unspec fat content ckd;240,0000;25,0700;5,6000;14,5300;0,6200;0,0000;0,0000;25,0000;2,6700;22,0000;213,0000;353,0000;85,0000;6,1900;0,0810;0,0120;20,5000;0,0000;0,0430;0,1800;5,6820;0,3800;9,0000;2,7300;7,0000;0.43;0,2000
18148;cheesecake prep from mix no-bake type;274,0000;5,5000;6,6910;12,7000;35,5000;1,9000;0,0000;172,0000;0,4700;19,0000;234,0000;211,0000;380,0000;0,4600;0,0290;0,1200;4,7000;0,5000;0,1210;0,2630;0,4930;0,0520;18,0000;0,3100;96,0000;0,0000;0,0000
23190;"beef rib eye rst bne-in lip-on ln  fat 18"" fat sel ckd rst";290,0000;23,3600;9,5620;21,8500;0,0000;0,0000;0,0000;14,0000;2,1300;21,0000;149,0000;262,0000;64,0000;5,3900;0,0740;0,0740;22,9000;0,0000;0,0710;0,2960;4,8970;0,5070;6,0000;2,1100;8,0000;0.07;0,0000
7956;beef sausage frsh ckd;332,0000;18,2100;10,9050;27,9800;0,3500;0,0000;0,0000;11,0000;1,5700;14,0000;141,0000;258,0000;813,0000;4,3800;0,0690;0,0000;0,0000;0,0000;0,0480;0,1500;3,6000;0,3130;3,0000;2,0100;13,0000;0.24;0,5000
23561;beef ground 95 ln meat  5 fat loaf ckd bkd;174,0000;27,3100;2,7880;6,3700;0,0000;0,0000;0,0000;8,0000;3,0500;22,0000;199,0000;315,0000;58,0000;6,8600;0,0790;0,0100;22,3000;0,0000;0,0340;0,1710;5,5280;0,3570;6,0000;2,4900;3,0000;0.12;0,0000
17230;"lamb dom leg whl (shksirl) lnfat 18""fat choic raw";209,0000;18,4700;6,2100;14,4200;0,0000;0,0000;0,0000;8,0000;1,7000;24,0000;175,0000;258,0000;57,0000;3,4300;0,1160;0,0210;21,3000;0,0000;0,1300;0,2400;6,2500;0,1500;20,0000;2,5400;0,0000;0,0000;0,0000
10906;pork cured ham  h2o product slice bone-in ln  fat unhtd;149,0000;13,6900;3,0760;9,2900;2,7200;0,0000;0,8500;8,0000;1,3900;14,0000;213,0000;205,0000;1099,0000;1,6000;0,1320;0,0220;13,3000;0,0000;0,4020;0,1600;4,1770;0,3420;1,0000;0,4600;10,0000;0.18;0,0000
6119;grvy  chckn  cnnd bttld  rts;48,0000;0,7100;0,6390;2,6200;5,2900;0,1000;0,3000;10,0000;0,0900;3,0000;20,0000;42,0000;389,0000;0,0800;0,0190;0,0150;0,4000;0,0000;0,0240;0,0530;0,2850;0,0250;2,0000;0,0000;1,0000;0.1;0,0000
17044;"lamb dom shldr arm lnfat 14""fat choic ckd brsd";346,0000;30,3900;9,8700;24,0000;0,0000;0,0000;0,0000;25,0000;2,3900;26,0000;206,0000;306,0000;72,0000;6,0800;0,1390;0,0230;37,2000;0,0000;0,0700;0,2500;6,6600;0,1100;18,0000;2,5800;0,0000;0.15;0,0000
18363;tortillas rtb or -fry corn;218,0000;5,7000;0,4530;2,8500;44,6400;6,3000;0,8800;81,0000;1,2300;72,0000;314,0000;186,0000;45,0000;1,3100;0,1540;0,3260;6,1000;0,0000;0,0940;0,0650;1,4980;0,2190;5,0000;0,0000;0,0000;0.28;0,0000
1009;cheese cheddar;404,0000;22,8700;18,8670;33,3100;3,0900;0,0000;0,4800;710,0000;0,1400;27,0000;455,0000;76,0000;653,0000;3,6400;0,0300;0,0270;28,5000;0,0000;0,0290;0,4280;0,0590;0,0660;27,0000;1,1000;330,0000;0.71;0,6000
